UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4406,49358,"Tempe, AZ",16-03-2020,"Covid-19 isnt a joke. Im well aware this is an issue bigger than us. But at this moment, people still have to go places to survive. So to any worker, rather that be at a grocery store, fast food, retail, whereverremember most of them have to be there and put themselves at risk",Negative
4407,49359,"Boston, MA",16-03-2020,"We are headed for an extinction-level event for consumer brands. If you arent operating a digital-first model, you may not survive. Traditional in-store experiences were already on life support, and COVID-19 is a massive accelerant of those trends.",Positive
4408,49360,,16-03-2020,"@DrAmalinaBakri Saw someone shared on what kind of food you should stay away from during COVID 19 - raw meat, sugar and milk. As an engineer, I know for a fact that milk&amp;sugar available at supermarket, has to go through pasteurisation process, bacteri",Positive
4409,49361,,16-03-2020,panic buying weed instead of food during covid 19 because I know how to live,Negative
4410,49362,"Staten Island, NY",16-03-2020,"What are some items to #StockUp for my #stockpile on besides water, pasta, canned goods, juice, diapers and toilet paper? Married with two kids under 5 here. #doomsdayprepper #coronavirus",Neutral
4411,49363,"South Carolina, USA",16-03-2020,"Coronavirus Live Updates: France Struggling to Curb COVID-19 Spread

https://t.co/qLlMyCxLYv

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/Q2viIcSFPD",Negative
4412,49364,,16-03-2020,"#Coronavirus

The world could soon be run by a load of pussys playing their Xboxs &amp; PlayStations who've never done a day's work, who self isolate constantly.... You will be shopping online in a Minecraft city whilst drones delivery the monkey spankers food",Neutral
4413,49365,,16-03-2020,For those in need of #toiletpaper try eBay.  You can get in bulk from us sellers for reasonable prices (just got 12 for 23 from a California seller) #coronapocolypse #COVID2019 your welcome,Positive
4414,49366,Central PA,16-03-2020,"Things to keep busy
?????Run or walk outside
????Get your taxes done
?Do some online shopping
?? Catch up with old friends
? Binge movies n tv shows
? Reschedule your event
? Work on your Will
? Learn to cook
#COVID19 #pandemic #coronapocalypse #coronavirus #CoronavirusUSA",Positive
4415,49367,"Melbourne, Australia.",16-03-2020,"Went to the shops this evening, and the shelves are empty! I am so mad and disgusted at the selfishness of people hoarding food! ? this panic buying is pointless and out of hand! #Covid_19",Extremely Negative
4416,49368,the bay ?,16-03-2020,On some real shit...why we acting like u drop dead once you get the #CoronaVirus ? This whole thing is baffling n I believe the government is behind this shit ?????? I said what I said. But I am finna stock up on food Ctfu,Extremely Negative
4417,49369,,16-03-2020,When stocking up for #SocialDistancing...If you see something labeled WIC please chose another brand. People who rely on WIC products to feed their kids cannot. Were all in this together ?? https://t.co/3OwhR650m4,Positive
4418,49370,liv,16-03-2020,"so many are getting fired from their job bc of covid-19, nothing is open, our supermarket never has the basic things....this situation sucks so badly. but honestly the danish government handled this really great and quickly before it got BAD bad",Extremely Negative
4419,49371,Malaysia,16-03-2020,"if i don't die bc of covid-19, I'll die from the lack of food bc YALL DONE TOOK EVERYTHING IN THE SUPERMARKET JALANALANAKANAKAKAK",Extremely Negative
4420,49372,,16-03-2020,"Were also old enough to stay home without a guardian. And students whod prefer to risk everyone and go out shopping during this time, give them a reality check. Half of my generation find this a joke and waste of time. Make us stay indoors and complete school online! #COVID2019",Negative
4421,49373,"Chicago, Illinois",16-03-2020,"The City of Chicago's Department of Business Affairs &amp; Consumer Protection (BACP) is soliciting your feedback as they develop resources and measures to support small businesses that have been impacted by COVID-19 (survey)
 https://t.co/nuuhfhW5Ut",Positive
4422,49374,london,16-03-2020,Either #coronavirus will kill us or we will starve to death. Online shopping in total f***ing meltdown as well...,Extremely Negative
4423,49375,Pgh,16-03-2020,I was wondering if my cash register person in food service had COVID-19.(they won't take sick leave cause they have none. They won't go see a doctor cause they don't have health insurance. It is not offered.) Trying not to panic though. #America #SickofWinning,Extremely Positive
4424,49376,"Manhattan, NY",16-03-2020,Ive socially distanced myself from the kitchen. Now the next hurdle is socially distancing myself from all this unnecessary online shopping Im doing. #coronavirus  #quarantinelife,Neutral
4425,49377,,16-03-2020,"Is buying 14 days worth of food and supplies stock piling? After boris' conference a few mins ago I'd say it's the sensible thing to do, within reason. #stockpiling #COVID2019 #QuarantineLife",Positive
4426,49378,"Bangkok, Thailand",16-03-2020,We are expecting big announcements tomorrow for #Bangkok #Coronavirus stay tuned everybody. This is time to stock food supplies that will last at least for 2 week. Lets hope things will get normal soon.,Positive
4427,49379,"flavortown, USA",16-03-2020,pls stop panic buying and hoarding food bc the rest of us will then have to constantly go out to look for food and not help the efforts to contain COVID 19,Extremely Negative
4428,49380,France,16-03-2020,Covid19 panic. Pascal Montagne for @37degres and @studiohanslucas #panic #france #french #covid_19 #food #shortage #paranoia #disease #health #pandemic https://t.co/72wKsDqn4b https://t.co/GcO6UfeAMZ,Negative
4429,49381,,16-03-2020,sounds like a good idea - LA market offers special hours for seniors to shop...yes?  no?  https://t.co/xJN5rDu3o9 #coronavirus,Extremely Positive
4430,49382,,16-03-2020,"Thread; Interested to see what impacts #COVID2019 has on a number of things as a result of working at home, self isolation. Eg How will online behaviours change and stick? Online shopping, delivery services, media consumption?",Positive
4431,49383,"Dallas, TX",16-03-2020,"please stop this unnecessary panic buying. look at who youre affecting.

please stop this unnecessary panic buying. look at who youre affecting.

please stop this unnecessary panic buying. look at who youre affecting. https://t.co/WiTqX0A9b5",Extremely Negative
4432,49384,Shitty Birmingham ,16-03-2020,@asda why is stock not being limited in ur stores? Went 2 ur minworth store tonight and saw someone with like 10 packs of nappies! It was sad tbh especially after all I've seemed to see on my fb today is mothers struggling to find nappies and food #corona,Negative
4433,49385,"Toronto, Ontario",16-03-2020,"PSA: I work in a mall. My store hasn't closed down because well fuck capitalism. And I want you all to know how difficult it is for retail/people in the food industry who have NO CHOICE but to go to work. So please, if it is not necessary please avoid the the mall #coronavirus",Extremely Positive
4434,49386,"Montréal, Québec",16-03-2020,We like most of you have been thinking of ways to do our part to reduce the transmission of COVID-19 in Canada. We are closing our Retail Store and Head Office in Montréal temporarily for 2 weeks. There is nothing https://t.co/517reAfJdk,Positive
4435,49387,"Dundee, Scotland",16-03-2020,A little bit relieved to see UK government changing the direction of covid-19 strategy.  Hope it calms the nerves of grocery shoppers and I hope for a stocked supermarket on Wednesday.,Extremely Positive
4436,49388,Indianapolis IN,16-03-2020,Is #coronavirus making @realDonaldTrump look bad because the economy is taking a dive or is it helping him because all you #VoteBlueNoMatterWho2020 people really see what #DemocraticSocialism really looks like because the stores Shelves are BARE. #nofood #Trump2020 #MAGA #KAG,Positive
4437,49389,"Irvine, CA",16-03-2020,The amount of anxiety and stress having to work at a grocery store during this time? #grocerystore #retail #coronavirus,Negative
4438,49390,"Locarno, Switzerland",16-03-2020,"panic buyers at the Supermarket be like..

#coronapocolypse #CoronavirusOutbreak #covid?19uk #COVID2019 #COVID19france #panicbuying https://t.co/fEGKlbJMk7",Negative
4439,49391,America,16-03-2020,"I love @DRUDGE but it is starting to become another tool of unnecessary panic.

Everyone needs to STOP posting stories about lack of food and not being able to keep up with demand.

YOU are the problem.

#CoronaVirus
#WuhanCoronavius 
#WuFlu",Extremely Negative
4440,49392,Near president Trump,16-03-2020,"The #grocery store is out of most everything?Cmon people get a fucking grip! This is bullshit?NO tp, paper towels or wipes for miles &amp; miles to be found. May come down to using underwear &amp; going commando? 
#Maryland #AAcounty #CoronaVirus #EmptyShelves #Trump2020 #WWG1WGA #Q https://t.co/ItpMPdZmEs",Extremely Negative
4441,49393,Staying humble,16-03-2020,"I miss going shopping online and offline ?I need all of this to go back to normal,corona has created such a barrier, public transport just aint it. We need this to be done already so I can enjoy myself man #COVID19 #coronapocolypse #coronavirus",Positive
4442,49394,"Wallasey, England",16-03-2020,Are we getting quarantined an shoukd I stock up on food #coronavirus #Covid19Walkout #housearrest,Neutral
4443,49395,PHL/NYC,16-03-2020,"Amazon may hire 100,000 to keep up with surge in orders as coronavirus spreads https://t.co/QEnD4W3qpN via @phillyinquirer",Positive
4444,49396,,16-03-2020,"@kumailn My country is suffering from the disease, Covid-19. It is very serious. I don't even have money to stock up on food. I don't have money to take my family to check for this disease. The cost is high.  I need $ 30,000 (USA) money to support my fami",Negative
4445,49397,"Los Angeles, CA",16-03-2020,panic buying after first infection of covid-19 in the USA @nytimestech #COVID19 https://t.co/S2SH0fGGtP https://t.co/d4I5tFNHe0,Negative
4446,49398,,16-03-2020,I so love this ?? Food Town grocery store chain offers senior hours for customers over 65 | https://t.co/6CUtKBVZZv #COVID2019 #covid19houston  https://t.co/V5ddBuYiXI,Extremely Positive
4447,49399,,16-03-2020,"Pls don't yell @ retail employees. It's not their fault the store has run out of alcohol, hand sanitizer or toilet paper. They are going through this like the rest of us. In this time of fear and confusion, please don't forget to be kind. #COVID2019",Extremely Positive
4448,49400,,16-03-2020,Soooo what about retail workers during all this?? Do we get to close at 8? How many people can I let in and out of the store?? I really need answers.... #CoronavirusOutbreak #coronavirus #coronavirusny,Neutral
4449,49401,thra,16-03-2020,"covid-19: you're gonna have to work from home

me: i can handle this

covid-19: you're gonna have to ration and stock food

me: i can handle this

covid-19: you're gonna have to not see friends at all ever

me: ?????????????????????",Negative
4450,49402,"Los Angeles, CA",16-03-2020,"We want to answer your #coronavirus questions - big or small...
Should you drive during spring break?
Am I putting myself at risk by going to the grocery store?
Should I get food delivered and is it safe? Fill out our questionaire:??
https://t.co/ReGMPRhxIG",Positive
4451,49403,Karachi,16-03-2020,Schools and Universities are closed for a month- fine #COVID2019  #corona but I have a quetion that why many shopkeepers are selling masks on high prices- we  can afford but what about others who can't  @NakuulMehta #FanForever,Positive
4452,49404,,16-03-2020,I feel so bad bc I placed a JSC order on the 13th NOT thinking at all because Covid 19 I figured shopping online would be okay. But now what happens? Im fine with waiting because I understand since things are closing. I still want the items lol.,Extremely Positive
